time,barometric_pressure,humidity,temperature,irradiance
9909,30.42,69,52,2.64
9604,30.42,69,51,2.6
9304,30.42,71,51,2.75
9004,30.42,71,51,2.96
8703,30.43,73,51,3.06
8408,30.42,73,51,3.13
8108,30.42,75,50,2.79
7808,30.43,76,50,2.63
7506,30.43,72,51,2.76
6902,30.43,70,51,2.71
6608,30.44,72,52,2.8
6304,30.44,72,52,2.16
6008,30.44,74,51,2.44
5702,30.44,73,52,2.71
5404,30.44,74,52,2.42
5105,30.44,74,52,3.36
4806,30.44,74,52,3.63
4505,30.44,74,52,3.05
4204,30.45,75,52,3.45
3913,30.45,75,52,1.88
3602,30.45,75,52,1.84
3304,30.45,74,52,1.62
3008,30.45,75,52,1.64
2413,30.45,75,52,2.35
1506,30.45,75,52,2.24
1208,30.45,75,53,2.43
305,30.46,73,53,2.5
4,30.46,76,52,2.76
86107,30.46,76,52,3.05
85803,30.46,79,52,2.42
85503,30.46,81,52,3.3
85208,30.46,84,52,3.15
84904,30.46,86,52,1.79
84604,30.46,77,52,2.03
84305,30.46,78,52,2.28
84005,30.46,80,51,1.58
83710,30.46,83,51,1.92
83404,30.46,92,50,1.9
83104,30.46,98,50,2.52
82806,30.46,99,51,2.24
82509,30.46,99,51,1.99
82208,30.47,99,51,2.32
81904,30.46,99,51,2.13
81603,30.47,98,51,2.5
81304,30.47,98,51,3.03
81006,30.47,98,51,2.52
80704,30.47,97,51,2.68
80405,30.47,96,51,1.93
80105,30.47,95,52,2.04
79809,30.47,94,52,2.37
79508,30.47,91,52,2.16
79208,30.47,86,52,2.36
78904,30.46,86,52,2.6
78607,30.46,89,52,2.65
78306,30.46,88,51,2.6
78012,30.47,88,51,2.67
77705,30.47,88,51,2.28
77407,30.47,88,51,2.33
77103,30.47,86,51,2.47
76806,30.47,80,51,2.66
76504,30.47,78,50,2.54
76206,30.46,73,50,2.57
75907,30.46,68,50,3.38
75604,30.46,67,50,2.7
75308,30.46,66,51,3.02
75008,30.46,67,51,3
74705,30.46,68,51,2.57
74408,30.46,68,52,2.64
74107,30.46,69,53,2.58
73806,30.46,67,53,2.36
73502,30.46,66,54,2.1
73206,30.46,64,54,2.15
72907,30.46,65,54,2.22
72613,30.46,65,54,2.62
72308,30.46,64,54,2.38
72012,30.45,64,54,2.37
71704,30.45,65,54,2.47
71405,30.45,66,54,2.87
71104,30.45,65,54,2.48
70805,30.45,66,54,2.37
70506,30.45,67,54,2.63
70205,30.45,67,55,2.22
69906,30.45,60,55,2.63
69607,30.45,61,55,2.62
69006,30.45,65,55,2.53
68704,30.45,64,55,3.04
68406,30.45,63,55,2.77
67806,30.44,61,56,2.51
67505,30.44,59,56,4.22
67204,30.44,59,56,5.78
66306,30.44,59,57,11.46
66003,30.44,59,57,9.45
65709,30.44,57,57,11.66
65409,30.44,55,57,13.08
65104,30.44,54,58,16.63
64807,30.44,57,58,28.36
64508,30.44,56,58,46.79
64208,30.44,56,58,52.13
63612,30.44,56,58,80.18
63009,30.44,57,59,92.85
62704,30.43,58,59,107.07
62405,30.43,60,59,117.46
62108,30.43,59,60,128.31
61805,30.43,56,60,136.33
61508,30.43,54,61,135.35
61204,30.43,54,62,295.09
60905,30.43,53,62,419.82
60607,30.43,52,62,391.31
60304,30.43,52,62,394.97
60010,30.42,52,62,457.65
59703,30.42,53,62,409.4
59407,30.42,53,63,487.99
59106,30.42,50,63,497.13
58803,30.42,57,62,536.66
58508,30.42,58,62,564.1
58211,30.42,58,62,573.13
57907,30.42,57,62,577.1
57606,30.42,56,62,596.57
57308,30.42,58,63,628.8
56707,30.41,58,63,669.48
56403,30.42,60,63,689.85
55810,30.41,56,62,725.79
55507,30.41,58,62,739.28
55205,30.41,55,62,760.63
54907,30.41,63,63,773.13
54609,30.41,60,62,782.78
54304,30.42,58,62,793.65
54006,30.42,59,62,806.42
53404,30.42,57,62,843.89
53108,30.42,60,62,856.11
52808,30.42,59,62,866.92
52503,30.42,58,62,877.7
52205,30.42,61,63,884.62
51904,30.42,61,62,902.24
51609,30.42,59,62,918.24
51304,30.43,61,63,926.05
51006,30.43,56,63,942.14
50706,30.43,56,62,948.24
50407,30.43,57,62,972.4
50106,30.43,61,62,978.9
49805,30.43,61,62,989.02
49207,30.44,67,62,1004.49
48910,30.44,62,62,998.96
48610,30.44,66,61,1018.59
48304,30.44,65,62,1019.48
48008,30.44,65,62,1039.12
47707,30.44,57,62,1048.67
47404,30.44,61,61,1058.61
47107,30.45,68,61,1051.8
46809,30.45,64,61,1059.15
45906,30.45,62,61,1069.16
45605,30.45,60,60,1073.43
45007,30.45,68,60,1072.94
44405,30.45,68,60,1072.24
44109,30.46,71,60,1067.15
43505,30.46,69,60,1070.12
43210,30.46,73,60,1065.3
42908,30.46,72,60,1061.27
42605,30.46,71,60,1063.06
42009,30.46,71,59,1000.96
41709,30.46,76,59,1005.43
41405,30.46,73,59,974.1
41108,30.46,77,58,952.03
40807,30.46,76,58,978.36
40206,30.47,77,58,1009.88
39606,30.47,71,59,1013.32
39306,30.47,74,59,1008.46
39003,30.47,78,59,1012.53
38704,30.47,73,58,1006.1
38409,30.47,74,58,1027.63
38108,30.47,74,58,1073.71
37208,30.47,70,58,486.31
36905,30.47,73,58,986.69
36606,30.47,76,57,916.47
36309,30.47,76,57,999.94
36007,30.47,77,57,928.27
35707,30.47,76,57,899.06
34808,30.46,71,56,794.6
34511,30.46,69,56,725.35
34207,30.46,71,56,831.38
33909,30.46,72,55,724.35
33608,30.46,85,54,838.66
33305,30.46,78,54,793.15
33007,30.46,81,54,398.94
32708,30.46,69,55,708.67
32411,30.46,69,54,786.81
31808,30.45,75,53,462.71
31209,30.45,73,54,234.56
30906,30.45,72,53,633.24
30605,30.45,74,54,386.25
30304,30.45,78,53,587.37
30007,30.45,82,53,555.78
29706,30.45,93,52,449
29404,30.45,99,51,406.11
28505,30.44,96,51,183.46
28207,30.44,95,51,146.12
27605,30.44,94,51,242.53
27305,30.43,92,50,155.07
26405,30.43,81,50,92.24
26105,30.43,78,50,87.65
25809,30.42,78,50,62.49
25506,30.42,76,50,63.75
25206,30.42,78,49,51.8
24608,30.42,90,49,43.18
24308,30.42,90,49,53.19
24008,30.42,82,49,43.99
23709,30.42,76,50,27.94
23107,30.41,71,49,18.71
22810,30.41,73,49,13.64
22506,30.41,73,49,11.28
22210,30.41,72,48,9.09
21907,30.41,76,48,8.3
21607,30.41,76,49,4.43
21012,30.41,80,48,1.72
20705,30.42,86,48,1.87
20405,30.41,92,48,2.02
19807,30.41,101,49,1.71
19504,30.41,102,49,1.71
19205,30.41,102,49,1.73
18906,30.41,102,50,1.76
18609,30.41,102,50,1.71
18305,30.41,102,50,1.85
18011,30.42,102,49,1.61
17705,30.41,102,49,2.73
17407,30.41,102,49,3.22
17108,30.41,102,49,2.67
16807,30.41,102,49,2.38
16504,30.41,102,49,2.85
16203,30.41,102,49,3.2
15903,30.41,102,49,2.63
15604,30.41,102,49,2.2
15304,30.41,102,49,2.34
15003,30.4,102,49,3.35
14707,30.4,102,49,2.03
14404,30.4,102,50,1.69
14112,30.4,102,50,2.02
13804,30.4,102,50,2.12
13507,30.4,102,51,2.17
13208,30.4,102,51,2.83
12907,30.4,103,51,2.59
12605,30.4,103,51,2.93
12312,30.4,103,51,2.63
12008,30.4,103,51,2.27
11706,30.4,103,51,2.26
11406,30.4,103,51,2.03
11105,30.4,103,51,1.94
10504,30.4,103,51,2.12
10207,30.4,103,51,2.25
9904,30.4,103,51,2.3
9609,30.4,103,51,2.74
9310,30.4,103,51,2.52
9006,30.4,103,51,2.87
8706,30.4,103,51,3.24
8408,30.41,103,51,2.58
8103,30.41,103,51,2.57
7809,30.41,103,51,3.26
7505,30.41,103,51,2.84
7205,30.41,103,51,3.51
6904,30.42,103,51,3.37
6643,30.41,103,51,3.13
6308,30.41,103,52,3.9
6007,30.42,103,52,3.25
5704,30.41,103,52,3.76
5408,30.41,103,52,3.63
5106,30.42,103,51,3.55
4803,30.42,103,51,2.06
4514,30.42,103,51,2.4
4206,30.42,103,51,2.1
3905,30.42,103,52,2.07
3607,30.43,103,52,2.1
3304,30.43,103,52,2.06
3006,30.43,103,51,2.07
2704,30.43,103,51,2.15
1809,30.43,103,51,2.25
1505,30.43,103,51,2.21
1206,30.43,103,51,2.16
310,30.43,103,51,2.83
8,30.43,103,51,2.58
86117,30.48,56,47,1.26
85820,30.48,56,48,1.26
85521,30.48,55,48,1.26
85220,30.48,56,47,1.29
84918,30.48,66,46,1.26
84618,30.48,63,47,1.21
84321,30.48,62,47,1.25
84018,30.48,64,47,1.27
83718,30.48,63,47,1.27
83418,30.48,67,46,1.25
83117,30.48,73,46,1.27
82818,30.49,79,46,1.29
82518,30.49,84,46,1.27
82220,30.49,85,46,1.19
81920,30.49,88,46,1.23
81618,30.49,88,46,1.22
81318,30.49,86,46,1.23
81022,30.49,87,45,1.19
80717,30.49,88,45,1.22
80418,30.49,90,45,1.23
80121,30.49,92,45,1.2
79823,30.49,96,45,1.2
79520,30.49,97,45,1.27
79218,30.49,97,45,1.26
78918,30.49,96,45,1.27
78620,30.5,95,46,1.29
78317,30.5,94,46,1.29
78018,30.5,94,46,1.28
77718,30.49,90,46,1.29
77420,30.49,89,45,1.29
77118,30.49,91,45,1.28
76820,30.49,89,45,1.24
76517,30.49,92,45,1.25
76218,30.49,93,45,1.27
75918,30.49,90,45,1.23
75617,30.49,88,45,1.27
75318,30.49,86,45,1.28
75018,30.49,86,46,1.25
74718,30.48,86,46,1.24
74420,30.48,86,47,1.25
74120,30.48,80,47,1.27
73818,30.48,67,47,1.31
73518,30.48,69,47,1.25
73219,30.48,70,47,1.32
72919,30.48,75,47,1.28
72618,30.48,78,47,1.25
72317,30.48,83,47,1.27
72020,30.48,81,47,1.29
71718,30.47,79,47,1.23
71418,30.47,75,46,1.32
71118,30.47,82,45,1.29
70817,30.47,97,45,1.23
70520,30.47,98,46,1.22
70218,30.47,98,46,1.24
69918,30.47,98,46,1.21
69617,30.46,97,46,1.22
69317,30.46,96,46,1.21
69018,30.46,95,46,1.21
68719,30.46,93,47,1.21
68420,30.46,88,48,1.22
68118,30.46,78,48,1.24
67817,30.46,67,48,1.21
67518,30.46,69,47,1.21
67217,30.46,77,47,1.29
66917,30.45,84,47,1.25
66618,30.46,88,47,1.27
66318,30.46,90,46,1.3
66017,30.46,93,46,1.27
65717,30.46,98,46,1.31
65418,30.46,99,46,1.26
65119,30.45,99,46,1.29
64817,30.45,99,46,1.28
64520,30.45,99,46,3.76
64218,30.45,99,46,2.06
63920,30.45,99,46,3.06
63617,30.46,99,47,5.35
63317,30.46,99,47,6.09
63018,30.46,98,47,10.1
62718,30.45,98,47,19.05
62420,30.45,98,47,24.66
62117,30.45,97,47,26.07
61818,30.45,96,48,46.06
61517,30.45,95,48,68.77
61218,30.45,96,48,68.29
60920,30.45,96,48,71.95
60617,30.45,97,48,79.56
60318,30.45,96,48,99.98
60020,30.44,96,48,115.07
59717,30.44,96,48,129.82
59417,30.44,95,49,138.66
59118,30.44,94,49,159.63
58818,30.44,93,50,184.7
58518,30.44,91,50,209.78
58217,30.44,91,50,250.68
57917,30.44,89,51,241.93
57617,30.44,85,52,177.01
57317,30.43,82,52,162.53
57017,30.44,81,53,239.11
56719,30.43,78,53,295.27
56419,30.44,80,53,384.83
56118,30.43,76,54,415.32
55820,30.43,76,54,484.94
55522,30.44,75,54,539.77
55217,30.43,81,54,570.01
54917,30.43,84,54,619.04
54619,30.43,89,53,672.24
54320,30.43,92,53,701.77
54017,30.43,92,53,730.13
53720,30.43,93,53,606.76
53418,30.43,95,52,560
53118,30.43,94,52,548.94
52817,30.43,95,52,365.99
52517,30.43,95,52,406.68
52221,30.43,94,52,374.2
51918,30.43,95,52,393.4
51617,30.43,95,52,439.26
51317,30.43,95,52,433.19
51018,30.43,95,52,469.7
50718,30.44,95,52,376.26
50417,30.44,94,53,302.82
50118,30.44,93,54,504.88
49818,30.43,92,54,695.06
49518,30.44,90,54,612.49
49218,30.44,88,53,687.7
48917,30.44,85,53,786.47
48618,30.44,86,53,544.37
48319,30.44,88,53,746.62
48020,30.44,88,52,765.34
47718,30.45,87,52,504.41
47418,30.45,89,52,427.33
47118,30.45,91,52,385.5
46818,30.45,90,52,392.64
46521,30.46,91,52,421.25
46217,30.46,91,52,453.91
45918,30.46,91,52,438.5
45617,30.46,90,52,442.23
45317,30.47,91,52,437.54
45021,30.46,89,52,417.84
44720,30.47,90,52,419.59
44417,30.47,93,52,420.95
44117,30.47,93,53,407.96
43818,30.47,93,53,453.69
43518,30.47,91,54,473.01
43217,30.47,89,54,613.34
42920,30.47,90,54,627.41
42618,30.47,91,54,671.7
42321,30.48,91,54,759.23
42018,30.48,89,54,631.76
41717,30.48,89,54,662.73
41418,30.48,91,53,762.55
41119,30.48,93,53,595.16
40817,30.49,93,53,587.19
40520,30.49,95,53,633.92
40218,30.49,94,53,544.57
39918,30.49,96,53,1410.52
39620,30.49,97,53,533.65
39317,30.49,98,53,975.63
39018,30.5,98,53,919.41
38718,30.49,97,53,696.09
38420,30.5,95,53,877.95
38118,30.5,94,54,671.04
37821,30.5,91,54,589.98
37520,30.5,87,54,989.57
37217,30.5,91,54,566.57
36918,30.5,87,54,696.91
36618,30.5,85,54,587.12
36318,30.5,85,55,903.16
36018,30.5,81,55,541.01
35718,30.5,83,55,1168.36
35420,30.5,86,54,832.12
35118,30.51,91,54,615.94
34819,30.51,96,54,586.34
34517,30.51,97,53,744.08
34217,30.51,97,53,560.95
33921,30.51,95,53,564.66
33621,30.51,95,53,698.81
33318,30.51,96,52,447.7
33017,30.51,96,52,647
32718,30.5,97,52,372.67
32421,30.5,99,52,384.98
32122,30.5,101,52,536.36
31821,30.5,100,51,741.66
31518,30.5,101,51,284.27
31217,30.5,101,51,345.55
30921,30.5,101,50,290.57
30623,30.5,101,50,469.12
30323,30.49,101,50,180.22
30018,30.49,101,50,208.49
29718,30.49,101,50,153.45
29420,30.49,101,50,147.07
29117,30.49,101,50,130.69
28817,30.49,101,50,90.6
28518,30.49,101,50,125.23
28218,30.49,101,50,178.57
27921,30.49,101,50,159.68
27620,30.49,101,50,167.95
27318,30.49,100,50,93.18
27018,30.49,101,50,127.19
26717,30.49,101,49,125.71
26417,30.49,101,49,86.03
26118,30.48,101,49,58.78
25818,30.48,101,49,64.18
25518,30.48,101,49,55.61
25220,30.48,101,49,48.87
24921,30.48,101,49,38.13
24617,30.48,101,49,42.15
24317,30.48,100,49,32.73
24023,30.48,100,49,23.41
23718,30.48,100,49,17.03
23418,30.48,100,49,8.65
23118,30.47,100,49,3.2
22818,30.47,99,48,2.21
22518,30.47,99,48,1.44
22217,30.47,99,48,1.26
21917,30.46,99,47,1.19
21618,30.46,98,47,1.24
21318,30.46,97,47,1.2
21017,30.46,96,47,1.2
20717,30.46,95,47,1.22
20419,30.46,94,47,1.22
20117,30.46,92,47,1.25
19821,30.46,90,46,1.23
19518,30.46,82,46,1.23
19217,30.45,80,46,1.2
18920,30.46,87,46,1.2
18617,30.46,92,46,1.2
18318,30.45,92,46,1.23
18022,30.46,95,46,1.24
17720,30.46,95,46,1.2
17418,30.46,96,46,1.21
17117,30.46,98,46,1.22
16820,30.46,99,46,1.23
16518,30.46,100,47,1.21
16219,30.46,100,47,1.24
15917,30.46,100,47,1.22
15617,30.46,100,47,1.22
15318,30.46,100,47,1.19
15018,30.46,99,47,1.23
14720,30.46,98,46,1.2
14417,30.46,97,46,1.22
14118,30.46,97,46,1.23
13821,30.46,98,46,1.21
13522,30.46,98,47,1.19
13221,30.46,98,46,1.21
12918,30.46,98,47,1.23
12617,30.46,98,47,1.26
12319,30.46,99,47,1.23
12019,30.46,99,47,1.23
11718,30.46,100,47,1.24
11417,30.46,100,47,1.25
11117,30.46,100,47,1.28
10817,30.46,100,47,1.28
10518,30.46,100,47,1.2
10217,30.47,100,47,1.2
9917,30.47,99,47,1.2
9617,30.47,99,47,1.23
9319,30.47,98,47,1.19
9018,30.47,97,47,1.21
8719,30.47,96,47,1.22
8423,30.47,95,46,1.22
8117,30.47,95,46,1.25
7818,30.47,97,46,1.23
7517,30.47,99,47,1.23
7217,30.47,100,47,1.21
6918,30.48,100,47,1.22
6618,30.48,101,47,1.2
6320,30.48,101,47,1.21
6017,30.48,101,47,1.24
5718,30.48,101,47,1.25
5418,30.48,101,47,1.18
5117,30.48,101,47,1.24
4817,30.48,101,47,1.24
4519,30.49,101,47,1.24
4219,30.48,101,47,1.25
3917,30.49,101,47,1.22
3618,30.49,101,47,1.26
3318,30.49,101,47,1.27
3019,30.48,101,46,1.2
2719,30.49,100,46,1.19
2417,30.49,100,46,1.22
2120,30.49,100,46,1.23
1818,30.49,100,46,1.21
1518,30.49,100,46,1.22
1218,30.49,101,46,1.23
917,30.49,101,46,1.21
618,30.49,102,45,1.23
18,30.49,102,46,1.16
86120,30.5,102,46,1.28
85820,30.5,102,46,1.23
85517,30.5,102,47,1.23
85218,30.5,102,47,1.17
84918,30.5,102,47,1.24
84617,30.5,102,47,1.17
84317,30.5,101,46,1.23
84018,30.5,101,46,1.26
83718,30.5,101,47,1.23
83417,30.5,101,47,1.2
83118,30.5,101,47,1.24
82818,30.5,101,47,1.21
82519,30.5,101,47,1.16
82223,30.5,101,47,1.21
81919,30.5,101,47,1.18
81618,30.5,101,46,1.19
81317,30.5,101,46,1.22
81017,30.5,101,46,1.23
80718,30.5,101,46,1.22
80418,30.5,101,46,1.2
80123,30.5,101,46,1.23
79818,30.51,101,46,1.21
79518,30.5,101,46,1.23
79221,30.5,101,45,1.24
78917,30.5,101,45,1.22
78618,30.5,101,45,1.22
78318,30.51,101,45,1.19
78018,30.51,100,45,1.2
77719,30.5,100,45,1.25
77418,30.5,100,44,1.23
77118,30.51,100,44,1.17
76823,30.5,99,44,1.22
76521,30.5,99,44,1.22
76218,30.5,100,44,1.2
75921,30.5,101,44,1.19
75617,30.5,102,43,1.21
75318,30.5,102,43,1.21
75018,30.5,102,43,1.2
74721,30.5,102,43,1.24
74417,30.5,102,44,1.2
74118,30.5,102,45,1.22
73818,30.5,102,46,1.25
73518,30.5,102,45,1.23
73218,30.5,102,45,1.23
72918,30.5,102,45,1.23
72624,30.5,102,46,1.19
72318,30.49,102,46,1.22
72018,30.49,102,47,1.22
71721,30.48,102,47,1.22
71417,30.48,102,47,1.19
71117,30.48,102,47,1.23
70818,30.48,102,47,1.25
70517,30.48,102,48,1.22
70217,30.48,102,48,1.21
69918,30.48,102,48,1.21
69621,30.48,102,48,1.21
69320,30.48,102,48,1.22
69017,30.47,102,48,1.2
68718,30.47,102,48,1.22
68418,30.47,102,48,1.23
68121,30.46,102,48,1.24
67820,30.47,102,48,1.23
67518,30.47,102,48,1.22
67218,30.46,102,48,1.24
66917,30.46,102,48,1.24
66618,30.46,102,48,1.24
66317,30.46,102,48,1.2
66021,30.46,102,48,1.23
65723,30.46,102,48,1.25
65418,30.45,102,48,1.22
65118,30.45,102,48,1.22
64818,30.46,102,48,1.24
64521,30.45,102,48,1.56
64221,30.45,102,48,2.2
63918,30.45,102,48,3.21
63617,30.45,102,48,6.25
63317,30.45,102,48,11.58
63018,30.45,102,48,20.16
62718,30.45,102,48,22.45
62420,30.45,102,48,19.11
62117,30.45,102,48,22.95
61818,30.45,102,48,29.7
61518,30.44,102,48,30.34
61223,30.44,102,48,24.65
60917,30.44,102,48,23.31
60618,30.44,102,49,27.94
60318,30.44,102,49,69.36
60018,30.44,102,49,120.87
59718,30.43,102,49,68.86
59418,30.43,102,49,141.27
59120,30.43,102,49,127.12
58818,30.43,102,49,98.7
58519,30.44,102,49,155.58
58224,30.44,102,49,171.31
57923,30.43,102,50,174.48
57618,30.43,102,50,253.98
57317,30.43,102,50,220.39
57023,30.43,102,51,110.91
56717,30.43,102,51,189.97
56418,30.43,102,51,174.43
56119,30.43,102,51,208.47
55817,30.42,102,51,300.07
55517,30.43,102,51,211.04
55218,30.43,102,51,222.53
54918,30.43,102,51,424.74
54617,30.43,102,51,308.4
54317,30.43,102,51,225.47
54018,30.43,101,51,186.11
53717,30.43,102,51,233.52
53417,30.43,101,51,421.13
53118,30.42,101,51,281.59
52818,30.42,101,51,309.41
52518,30.43,101,52,232.01
52217,30.42,101,51,489.61
51918,30.43,101,51,322.35
51618,30.43,101,51,273.45
51318,30.43,101,52,306.55
51017,30.43,101,52,259.58
50719,30.43,101,52,272.69
50418,30.43,101,52,444.48
50118,30.43,100,52,266.51
49817,30.43,100,52,169.41
49517,30.43,100,53,206.79
49218,30.43,100,53,384
48918,30.43,99,53,484.95
48618,30.44,98,53,320.97
48318,30.44,97,54,209.78
48018,30.44,95,54,369.47
47717,30.44,94,55,560.29
47417,30.44,93,55,820.3
47117,30.44,91,56,753.33
46820,30.44,90,56,713.25
46518,30.44,91,55,836.66
46217,30.44,91,54,979.19
45918,30.45,94,54,1002.54
45618,30.45,96,54,936.58
45318,30.45,98,53,551.08
45017,30.45,99,53,420.65
44718,30.45,98,52,937.98
44418,30.45,96,52,479.39
44120,30.45,95,53,657
43817,30.46,92,53,648.36
43518,30.45,92,54,590.16
43217,30.45,90,54,1239.78
42921,30.45,92,54,987.14
42618,30.46,88,53,924.02
42318,30.46,96,53,424.56
42018,30.46,101,52,849.84
41721,30.46,99,51,722.15
41420,30.47,98,50,428.76
41120,30.47,98,50,398.92
40818,30.47,97,51,361.41
40523,30.47,98,52,445.73
40217,30.47,99,51,695.12
39918,30.47,100,51,1012.26
39618,30.47,102,51,1028.1
39317,30.47,102,50,546.34
39017,30.47,102,49,910.88
38718,30.47,102,49,704.09
38418,30.47,102,49,744.86
38117,30.47,102,49,610.99
37817,30.47,102,49,324.2
37517,30.47,102,49,332.86
37218,30.47,102,48,324.84
36918,30.47,102,49,266.29
36617,30.47,102,49,247.82
36317,30.48,102,49,420.48
36017,30.47,102,50,475.55
35718,30.47,102,49,331.38
35419,30.47,102,50,244.94
35117,30.47,102,50,252.39
34818,30.47,102,50,184.34
34518,30.47,102,50,264.73
34218,30.47,102,50,345.44
33920,30.47,103,50,182.02
33620,30.47,102,50,374.88
33319,30.47,102,49,329.82
33018,30.47,102,49,264.13
32721,30.47,103,49,421.63
32418,30.47,102,49,238.56
32122,30.47,102,49,157.29
31817,30.47,102,49,173.96
31518,30.46,102,49,146.49
31218,30.46,103,49,267.3
30917,30.46,103,49,203.28
30618,30.46,103,49,140.64
30318,30.46,103,49,157.5
30018,30.46,103,49,132.69
29720,30.46,103,49,180.6
29418,30.46,103,49,90.6
29118,30.46,103,48,56.46
28818,30.45,102,48,101.21
28518,30.45,102,48,127.03
28218,30.45,102,47,97.51
27918,30.45,102,48,136.08
27617,30.45,102,48,103.84
27318,30.45,102,48,84.25
27020,30.45,102,48,59.99
26718,30.45,102,48,50.92
26423,30.45,102,48,50.13
26118,30.45,102,48,44.04
25818,30.45,102,48,33.52
25518,30.45,102,48,24.26
25217,30.44,102,48,17.18
24918,30.44,102,48,16.82
24620,30.44,102,48,13.65
24318,30.44,102,48,11.44
24019,30.43,102,48,10.31
23717,30.43,102,48,8.04
23420,30.43,102,48,5.4
23118,30.43,102,48,3.98
22818,30.43,102,48,2.71
22517,30.43,102,48,1.84
22217,30.42,102,48,1.24
21918,30.42,102,48,1.24
21618,30.42,102,48,1.22
21318,30.42,102,48,1.2
21017,30.42,102,48,1.2
20720,30.42,102,48,1.21
20420,30.42,102,48,1.23
20124,30.42,102,48,1.21
19818,30.41,102,48,1.25
19518,30.41,102,48,1.22
19217,30.41,102,47,1.21
18917,30.41,102,47,1.22
18621,30.41,102,47,1.22
18318,30.41,102,47,1.24
18017,30.41,102,48,1.21
17720,30.41,102,48,1.23
17418,30.41,102,48,1.2
17118,30.4,102,48,1.24
16821,30.4,102,48,1.2
16524,30.4,102,48,1.22
16219,30.4,102,48,1.21
15918,30.4,102,48,1.21
15617,30.4,102,48,1.22
15317,30.4,102,48,1.22
15018,30.41,102,48,1.23
14724,30.41,102,48,1.22
14417,30.41,102,48,1.22
14117,30.41,102,48,1.23
13820,30.4,102,48,1.19
13518,30.4,102,48,1.23
13221,30.4,102,48,1.21
12918,30.41,102,48,1.22
12620,30.4,102,48,1.23
12324,30.4,102,48,1.21
12018,30.4,102,48,1.23
11721,30.4,102,48,1.23
11417,30.41,102,48,1.21
11117,30.41,102,48,1.22
10818,30.41,102,48,1.21
10520,30.41,102,48,1.21
10220,30.41,102,48,1.2
9919,30.41,102,48,1.24
9617,30.41,102,48,1.23
9321,30.41,102,48,1.2
9017,30.41,102,48,1.22
8717,30.42,102,48,1.23
8418,30.42,102,48,1.25
8118,30.42,102,48,1.24
7817,30.42,102,48,1.23
7518,30.42,102,48,1.2
7218,30.42,102,48,1.22
6920,30.42,102,48,1.23
6617,30.42,102,48,1.24
6317,30.42,102,47,1.25
6018,30.42,102,47,1.23
5718,30.42,102,47,1.2
5417,30.42,102,47,1.21
5118,30.42,102,47,1.2
4820,30.43,102,47,1.23
4518,30.43,102,47,1.2
4218,30.43,102,47,1.23
3917,30.43,102,47,1.19
3620,30.43,102,47,1.17
3319,30.43,102,47,1.2
3018,30.43,102,47,1.23
2718,30.43,102,46,1.27
2417,30.43,102,46,1.15
2117,30.44,102,46,1.19
1818,30.44,102,46,1.21
1518,30.44,102,46,1.21
1219,30.44,102,46,1.24
920,30.44,102,47,1.23
618,30.45,102,47,1.25
20,30.45,102,47,1.23
86118,30.45,102,47,1.23
85820,30.45,102,47,1.18
85518,30.44,102,47,1.23
85219,30.45,102,47,1.21
84917,30.45,102,47,1.22
84620,30.45,102,47,1.2
84318,30.45,102,48,1.23
84020,30.45,102,48,1.2
83717,30.45,102,48,1.22
83418,30.45,102,48,1.22
83120,30.45,102,48,1.21
82817,30.45,102,48,1.2
82518,30.45,102,48,1.2
82218,30.45,102,48,1.21
81919,30.45,102,48,1.24
81617,30.45,102,48,1.22
81317,30.45,102,48,1.2
81022,30.45,102,48,1.23
80718,30.45,102,47,1.2
80421,30.45,102,47,1.22
80117,30.45,102,47,1.24
79817,30.46,102,47,1.17
79520,30.45,102,47,1.2
79219,30.45,102,47,1.27
78918,30.45,102,47,1.23
78618,30.46,102,47,1.25
78318,30.46,102,47,1.19
78018,30.46,102,47,1.23
77718,30.46,102,47,1.21
77420,30.46,102,47,1.23
77117,30.46,102,47,1.23
76818,30.46,102,47,1.22
76518,30.46,102,48,1.24
76217,30.46,102,48,1.22
75920,30.46,102,48,1.22
75620,30.46,102,48,1.19
75318,30.46,102,48,1.21
75017,30.45,102,48,1.19
74718,30.45,102,48,1.2
74418,30.46,102,48,1.23
74118,30.45,102,48,1.23
73818,30.45,102,48,1.22
73520,30.45,102,48,1.19
73217,30.45,102,48,1.22
72920,30.45,102,48,1.23
72618,30.45,102,48,1.24
72320,30.45,102,48,1.22
72018,30.44,102,48,1.21
71717,30.44,102,48,1.22
71417,30.44,102,48,1.22
71122,30.44,102,48,1.22
70821,30.44,102,48,1.24
70518,30.44,102,48,1.25
70217,30.44,102,48,1.21
69917,30.44,102,48,1.23
69618,30.44,102,48,1.2
69318,30.43,102,48,1.23
69018,30.43,102,48,1.24
68720,30.43,102,48,1.21
68420,30.43,102,48,1.2
68124,30.43,102,49,1.25
67818,30.43,102,48,1.22
67517,30.43,102,48,1.2
67217,30.43,102,48,1.23
66918,30.43,102,48,1.2
66618,30.42,102,48,1.21
66320,30.42,102,48,1.23
66018,30.43,102,48,1.25
65718,30.43,102,48,1.23
65417,30.42,102,48,1.22
65118,30.42,102,48,1.22
64818,30.43,102,48,1.21
64518,30.42,102,48,1.93
64218,30.42,102,48,2.73
63917,30.42,102,48,6.19
63618,30.42,102,48,9.02
63317,30.42,102,48,12.6
63017,30.42,102,48,21.01
62721,30.42,102,48,39.37
